site,severity,duration,start,end
9114500,31.0,22,1988-03-24,1988-04-16
9114500,29.0,19,1988-05-23,1988-06-11
9114500,6.0,8,1988-09-07,1988-09-15
9114500,1439.0,135,1988-11-03,1989-03-18
9114500,26.0,16,1989-07-25,1989-08-09
9114500,34.0,27,1989-09-17,1989-10-13
9114500,1213.0,179,1989-10-19,1990-04-15
9114500,1441.0,140,1990-05-17,1990-10-03
9114500,129.0,23,1991-04-25,1991-05-19
9114500,1420.0,166,1991-10-30,1992-04-12
9114500,52.0,15,1992-05-30,1992-06-13
9114500,1010.0,93,1994-08-03,1994-11-03
9114500,895.0,103,1996-09-10,1996-12-21
9114500,128.0,51,1997-02-02,1997-03-24
9114500,237.0,47,1998-09-05,1998-10-21
9114500,182.0,66,2000-06-14,2000-08-25
9114500,708.0,81,2001-06-04,2001-08-23
9114500,5513.0,297,2002-05-13,2003-03-05
9114500,92.0,19,2003-08-24,2003-09-11
9114500,644.0,123,2004-06-09,2004-10-09
9114500,31.0,42,2006-06-13,2006-07-24
9114500,3091.0,297,2007-05-21,2008-05-07
9114500,50.0,15,2009-10-04,2009-10-18
9114500,385.0,63,2010-03-06,2010-05-16
9114500,6327.0,372,2012-05-16,2013-05-23
9114500,443.0,46,2016-04-15,2016-05-30
9114500,21.0,12,2016-08-26,2016-09-06
9114500,2075.0,151,2016-10-21,2017-03-20
9114500,9944.0,442,2018-03-19,2019-06-03
9114500,23007.0,1121,2019-10-13,2023-02-01
9169500,19.0,26,1989-07-10,1989-08-04
9169500,858.0,96,1990-01-22,1990-04-29
9169500,1797.0,171,1994-08-04,1995-01-21
9169500,36.0,12,1995-05-12,1995-05-23
9169500,6188.0,363,1996-01-07,1997-01-04
9169500,1379.0,105,1998-08-12,1998-11-24
9169500,198.0,21,1999-04-09,1999-04-30
9169500,2050.0,171,1999-11-04,2000-05-03
9169500,4927.0,353,2000-05-21,2001-05-13
9169500,526.0,85,2001-06-01,2001-08-24
9169500,7081.0,381,2001-10-05,2002-10-20
9169500,4.0,5,2003-03-12,2003-03-16
9169500,6.0,8,2003-04-22,2003-04-29
9169500,785.0,109,2003-05-25,2003-09-10
9169500,233.0,48,2004-08-14,2004-09-30
9169500,56.0,20,2006-03-26,2006-04-16
9169500,1900.0,114,2006-05-10,2006-08-31
9169500,235.0,31,2007-05-13,2007-06-12
9169500,5.0,7,2007-08-05,2007-08-11
9169500,7.0,10,2007-09-11,2007-09-20
9169500,20.0,14,2008-10-20,2008-11-02
9169500,416.0,93,2008-11-24,2009-02-25
9169500,276.0,30,2009-04-08,2009-05-07
9169500,1583.0,217,2009-08-21,2010-03-25
9169500,105.0,23,2011-05-05,2011-05-27
9169500,115.0,34,2011-09-01,2011-10-04
9169500,8981.0,459,2012-05-13,2013-08-14
9169500,168.0,23,2014-05-02,2014-05-24
9169500,52.0,11,2016-04-29,2016-05-09
9169500,14.0,9,2017-10-02,2017-10-10
9169500,9760.0,537,2017-10-26,2019-04-20
9169500,18.0,5,2019-05-24,2019-05-28
9169500,11431.0,656,2019-09-21,2021-08-03
9169500,23.0,15,2021-10-11,2021-10-25
9169500,467.0,52,2022-02-26,2022-04-20
9169500,128.0,15,2022-04-27,2022-05-11
9169500,289.0,42,2022-05-28,2022-07-09
9065500,1019.0,77,1983-01-01,1983-03-19
9065500,290.0,23,1983-04-12,1983-05-09
9065500,321.0,16,1983-05-17,1983-06-01
9065500,71.0,14,1983-10-03,1983-10-16
9065500,34.0,6,1984-02-26,1984-03-02
9065500,1364.0,71,1984-03-10,1984-05-20
9065500,62.0,8,1985-02-24,1985-03-03
9065500,603.0,38,1985-03-10,1985-04-16
9065500,554.0,50,1985-06-02,1985-07-21
9065500,702.0,46,1985-08-23,1985-10-08
9065500,437.0,31,1986-01-21,1986-02-26
9065500,171.0,21,1986-05-26,1986-06-15
9065500,149.0,20,1986-08-10,1986-08-29
9065500,119.0,13,1987-03-14,1987-03-26
9065500,23.0,11,1987-04-08,1987-04-18
9065500,1648.0,72,1987-05-23,1987-08-02
9065500,317.0,36,1987-09-28,1987-11-02
9065500,34.0,6,1988-02-26,1988-03-02
9065500,501.0,32,1988-03-10,1988-04-10
9065500,7.0,6,1988-06-25,1988-06-30
9065500,3182.0,222,1988-07-12,1989-03-03
9065500,692.0,62,1989-05-29,1989-07-29
9065500,2481.0,194,1989-09-10,1990-03-22
9065500,410.0,54,1990-05-20,1990-07-12
9065500,5.0,7,1990-08-13,1990-08-19
9065500,260.0,26,1991-07-02,1991-07-27
9065500,3634.0,171,1991-10-13,1992-03-31
9065500,800.0,90,1992-05-25,1992-08-22
9065500,37.0,11,1992-10-23,1992-11-02
9065500,119.0,13,1993-03-14,1993-03-26
9065500,95.0,16,1993-04-19,1993-05-04
9065500,824.0,46,1993-08-01,1993-09-15
9065500,49.0,5,1994-01-30,1994-02-03
9065500,75.0,6,1994-02-09,1994-02-14
9065500,411.0,29,1994-02-20,1994-03-22
9065500,1725.0,88,1994-05-30,1994-08-25
9065500,1175.0,80,1994-12-28,1995-03-22
9065500,235.0,31,1995-04-23,1995-05-25
9065500,299.0,28,1995-08-10,1995-09-06
9065500,21.0,5,1996-02-27,1996-03-02
9065500,317.0,26,1996-03-12,1996-04-09
9065500,60.0,12,1996-04-23,1996-05-05
9065500,1329.0,63,1996-07-27,1996-09-27
9065500,49.0,5,1997-01-30,1997-02-03
9065500,75.0,6,1997-02-09,1997-02-14
9065500,359.0,30,1997-02-21,1997-03-26
9065500,36.0,6,1997-04-17,1997-04-22
9065500,18.0,5,1997-05-04,1997-05-08
9065500,185.0,20,1997-07-21,1997-08-09
9065500,49.0,5,1998-01-30,1998-02-03
9065500,75.0,6,1998-02-09,1998-02-14
9065500,470.0,32,1998-02-21,1998-03-27
9065500,631.0,49,1998-06-02,1998-07-20
9065500,60.0,6,1999-03-16,1999-03-21
9065500,3285.0,157,1999-11-04,2000-04-08
9065500,6.0,8,2000-06-16,2000-06-23
9065500,224.0,20,2000-08-02,2000-08-21
9065500,75.0,6,2001-02-09,2001-02-14
9065500,389.0,31,2001-02-21,2001-03-26
9065500,16.0,8,2001-07-07,2001-07-14
9065500,454.0,57,2001-10-17,2001-12-13
9065500,679.0,56,2002-01-14,2002-03-26
9065500,1551.0,76,2002-05-25,2002-08-08
9065500,125.0,18,2002-08-28,2002-09-14
9065500,1398.0,108,2002-12-09,2003-03-26
9065500,63.0,9,2003-05-11,2003-05-19
9065500,11.0,5,2003-08-06,2003-08-10
9065500,2898.0,145,2003-10-29,2004-03-21
9065500,466.0,33,2004-05-29,2004-06-30
9065500,73.0,17,2004-08-10,2004-08-26
9065500,101.0,12,2005-03-15,2005-03-26
9065500,277.0,19,2005-04-02,2005-04-20
9065500,206.0,18,2005-07-21,2005-08-07
9065500,29.0,13,2005-09-16,2005-09-29
9065500,21.0,5,2007-02-27,2007-03-03
9065500,111.0,22,2007-07-15,2007-08-05
9065500,47.0,7,2008-02-25,2008-03-02
9065500,1823.0,81,2008-03-09,2008-05-28
9065500,47.0,7,2009-02-25,2009-03-03
9065500,39.0,10,2009-04-15,2009-04-24
9065500,352.0,31,2009-08-25,2009-09-24
9065500,656.0,40,2010-02-21,2010-04-03
9065500,52.0,5,2010-05-16,2010-05-20
9065500,652.0,44,2010-09-15,2010-10-28
9065500,62.0,8,2011-02-24,2011-03-03
9065500,167.0,12,2011-03-11,2011-03-22
9065500,314.0,23,2011-05-07,2011-05-29
9065500,219.0,22,2011-08-20,2011-09-10
9065500,1603.0,138,2011-11-07,2012-03-23
9065500,1414.0,63,2012-05-18,2012-07-19
9065500,318.0,28,2013-02-23,2013-03-26
9065500,330.0,25,2013-04-21,2013-05-15
9065500,62.0,8,2014-02-24,2014-03-03
9065500,200.0,17,2014-03-10,2014-03-26
9065500,22.0,7,2014-04-08,2014-04-14
9065500,213.0,21,2014-05-01,2014-05-24
9065500,101.0,11,2015-03-15,2015-03-25
9065500,106.0,31,2015-10-07,2015-11-06
9065500,31.0,12,2016-05-04,2016-05-18
9065500,2166.0,155,2016-10-04,2017-03-16
9065500,138.0,12,2017-05-21,2017-06-01
9065500,201.0,28,2017-09-07,2017-10-04
9065500,75.0,6,2018-02-09,2018-02-14
9065500,1134.0,70,2018-02-20,2018-04-30
9065500,2144.0,140,2018-06-06,2018-10-24
9065500,57.0,5,2019-02-10,2019-02-14
9065500,1607.0,100,2019-02-22,2019-06-05
9065500,11.0,5,2019-08-08,2019-08-12
9065500,6609.0,267,2019-08-30,2020-05-22
9065500,7650.0,309,2020-07-21,2021-05-25
9065500,3973.0,270,2021-08-26,2022-05-28
9065500,88.0,13,2022-09-25,2022-10-07
9065500,1646.0,91,2022-11-03,2023-02-01
9499000,163.0,29,1984-02-26,1984-03-25
9499000,62.0,15,1984-04-10,1984-04-26
9499000,573.0,77,1984-07-02,1984-09-24
9499000,7.0,9,1988-04-05,1988-04-14
9499000,46.0,19,1989-09-27,1989-10-17
9499000,1450.0,140,1989-10-20,1990-03-10
9499000,97.0,9,1990-03-20,1990-03-28
9499000,163.0,16,1990-04-09,1990-04-24
9499000,527.0,70,1990-05-06,1990-07-15
9499000,29.0,6,1990-07-28,1990-08-05
9499000,19.0,6,1991-02-22,1991-02-27
9499000,265.0,29,1991-10-01,1991-10-31
9499000,17.0,7,1991-11-29,1991-12-06
9499000,49.0,14,1993-09-23,1993-10-06
9499000,5537.0,342,1995-09-24,1996-09-04
9499000,102.0,13,1996-12-20,1997-01-01
9499000,466.0,44,1997-07-25,1997-09-11
9499000,65.0,6,1997-09-21,1997-09-26
9499000,69.0,8,1997-10-13,1997-10-20
9499000,91.0,18,1997-11-06,1997-11-28
9499000,26.0,5,1997-12-17,1997-12-21
9499000,20.0,7,1998-12-19,1998-12-28
9499000,804.0,85,1999-01-01,1999-04-02
9499000,245.0,51,1999-05-02,1999-06-25
9499000,16.0,5,1999-12-20,1999-12-24
9499000,530.0,54,2000-01-12,2000-03-05
9499000,176.0,30,2000-07-23,2000-08-23
9499000,872.0,49,2000-09-02,2000-10-21
9499000,9884.0,448,2001-12-01,2003-02-25
9499000,215.0,34,2003-07-15,2003-08-26
9499000,29.0,6,2003-09-19,2003-09-26
9499000,38.0,8,2003-10-28,2003-11-06
9499000,17.0,7,2004-01-16,2004-01-22
9499000,73.0,23,2004-01-29,2004-02-21
9499000,169.0,18,2004-03-15,2004-04-01
9499000,25.0,11,2004-04-28,2004-05-12
9499000,11.0,5,2004-05-15,2004-05-19
9499000,57.0,24,2004-06-21,2004-07-16
9499000,905.0,60,2004-07-19,2004-09-18
9499000,256.0,20,2004-09-26,2004-10-18
9499000,5681.0,289,2005-10-23,2006-08-12
9499000,28.0,11,2006-12-08,2006-12-22
9499000,62.0,14,2006-12-26,2007-01-11
9499000,23.0,6,2007-01-23,2007-01-28
9499000,161.0,23,2007-02-28,2007-03-22
9499000,143.0,15,2007-03-31,2007-04-17
9499000,1187.0,95,2007-04-19,2007-07-25
9499000,293.0,34,2007-08-12,2007-09-17
9499000,12.0,7,2007-10-21,2007-10-29
9499000,17.0,10,2007-11-01,2007-11-13
9499000,33.0,8,2007-11-23,2007-11-30
9499000,2877.0,148,2009-08-24,2010-01-19
9499000,1763.0,113,2011-08-22,2011-12-18
9499000,5784.0,325,2012-01-20,2012-12-18
9499000,313.0,33,2012-12-24,2013-01-25
9499000,33.0,9,2013-08-20,2013-08-29
9499000,182.0,31,2014-01-28,2014-03-01
9499000,939.0,117,2014-03-09,2014-07-12
9499000,387.0,32,2014-07-16,2014-08-18
9499000,43.0,5,2014-09-01,2014-09-05
9499000,21.0,6,2015-04-03,2015-04-09
9499000,302.0,40,2016-03-01,2016-04-09
9499000,98.0,20,2016-04-15,2016-05-07
9499000,378.0,70,2016-05-21,2016-08-01
9499000,86.0,7,2016-08-16,2016-08-24
9499000,336.0,32,2016-08-31,2016-10-03
9499000,596.0,61,2016-10-09,2016-12-16
9499000,6386.0,295,2017-11-03,2018-08-25
9499000,874.0,35,2018-08-28,2018-10-02
9499000,21.0,6,2018-12-18,2018-12-25
9499000,55.0,9,2018-12-31,2019-01-09
9499000,73.0,16,2019-09-07,2019-09-22
9499000,668.0,53,2019-09-29,2019-11-20
9499000,8090.0,323,2020-09-04,2021-07-30
9499000,301.0,15,2021-08-01,2021-08-17
9499000,18.0,5,2022-03-25,2022-03-29
9499000,708.0,108,2022-04-04,2022-07-27
9299500,336.0,42,1983-04-13,1983-05-29
9299500,127.0,20,1984-04-15,1984-05-08
9299500,2900.0,189,1988-10-12,1989-04-20
9299500,28.0,5,1989-04-23,1989-04-27
9299500,3305.0,318,1989-05-15,1990-03-29
9299500,488.0,123,1990-05-17,1990-09-20
9299500,147.0,38,1990-09-22,1990-11-03
9299500,172.0,22,1991-04-26,1991-05-22
9299500,29.0,39,1992-02-02,1992-03-11
9299500,382.0,109,1992-05-22,1992-09-11
9299500,2833.0,210,1992-09-29,1993-04-29
9299500,97.0,9,1993-05-05,1993-05-13
9299500,92.0,33,1994-09-10,1994-10-16
9299500,52.0,8,1995-05-13,1995-05-21
9299500,124.0,33,1997-03-13,1997-04-17
9299500,6262.0,371,2001-10-31,2002-11-08
9299500,957.0,134,2003-11-09,2004-03-21
9299500,64.0,34,2004-08-23,2004-10-02
9299500,4693.0,356,2007-05-26,2008-05-16
9299500,85.0,19,2010-03-23,2010-04-15
9299500,37.0,10,2011-04-30,2011-05-12
9299500,58.0,12,2011-05-17,2011-05-31
9299500,11943.0,556,2012-05-13,2013-11-19
9299500,474.0,85,2014-05-29,2014-08-24
9299500,173.0,26,2016-04-16,2016-05-19
9299500,14.0,9,2018-03-29,2018-04-09
9299500,6651.0,370,2018-04-18,2019-05-02
9299500,1153.0,173,2019-11-20,2020-05-13
9299500,18569.0,979,2020-05-28,2023-02-01
9386030,573.0,126,1990-05-13,1990-09-21
9386030,415.0,74,1990-09-23,1990-12-15
9386030,69.0,16,1990-12-17,1991-01-08
9386030,147.0,41,1991-01-30,1991-03-11
9386030,5.0,7,1996-08-24,1996-08-31
9386030,12.0,13,1996-11-13,1996-11-25
9386030,350.0,89,1996-12-01,1997-03-07
9386030,36.0,9,1997-03-10,1997-03-22
9386030,2610.0,359,1997-03-24,1998-03-31
9386030,2908.0,261,1998-04-04,1998-12-30
9386030,2540.0,221,1999-01-03,1999-08-15
9386030,27.0,7,1999-09-04,1999-09-11
9386030,6181.0,415,1999-09-17,2000-11-12
9386030,72.0,12,2000-11-26,2000-12-07
9386030,393.0,41,2000-12-19,2001-01-29
9386030,633.0,128,2001-02-22,2001-07-10
9386030,54.0,20,2001-07-12,2001-08-03
9386030,9.0,5,2001-08-06,2001-08-12
9386030,84.0,25,2001-08-15,2001-09-16
9386030,14.0,16,2002-02-05,2002-02-24
9386030,740.0,144,2002-03-01,2002-07-26
9386030,391.0,41,2002-07-29,2002-09-10
9386030,2142.0,200,2002-09-12,2003-04-03
9386030,7.0,6,2017-03-16,2017-03-21
9386030,45.0,45,2017-04-04,2017-05-20
9386030,13.0,8,2017-07-03,2017-07-11
9386030,42757.0,1978,2017-08-10,2023-02-01
9291000,16.0,8,1989-04-11,1989-04-18
9291000,10483.0,1008,1989-05-29,1992-04-14
9291000,8201.0,370,1992-05-19,1993-05-23
9291000,63.0,50,1994-10-11,1994-11-29
9291000,170.0,26,1997-04-19,1997-05-14
9291000,17018.0,1051,2002-05-10,2005-05-09
9291000,468.0,130,2006-06-02,2006-10-10
9291000,4009.0,349,2007-06-14,2008-05-27
9291000,34.0,17,2009-04-16,2009-05-02
9291000,237.0,31,2010-05-02,2010-06-01
9291000,740.0,133,2013-01-07,2013-05-19
9291000,8756.0,390,2018-05-13,2019-06-06
9291000,46.0,19,2020-04-23,2020-05-11
9291000,7.0,9,2020-06-07,2020-06-15
9291000,12950.0,798,2020-11-26,2023-02-01
9126000,844.0,60,1983-03-31,1983-05-29
9126000,20.0,8,1983-09-27,1983-10-04
9126000,55.0,25,1983-10-22,1983-11-15
9126000,579.0,64,1984-03-08,1984-05-12
9126000,167.0,21,1987-03-29,1987-04-18
9126000,698.0,47,1987-09-23,1987-11-08
9126000,67.0,11,1988-03-19,1988-03-29
9126000,207.0,33,1988-08-01,1988-09-02
9126000,610.0,74,1989-06-03,1989-08-17
9126000,379.0,48,1989-09-04,1989-10-21
9126000,1012.0,139,1989-11-15,1990-04-02
9126000,21.0,6,1991-04-03,1991-04-08
9126000,350.0,32,1991-04-18,1991-05-19
9126000,1869.0,158,1991-10-14,1992-03-19
9126000,3164.0,176,1992-10-01,1993-03-25
9126000,25.0,7,1993-04-23,1993-04-29
9126000,356.0,30,1993-07-31,1993-08-29
9126000,10.0,7,1994-03-03,1994-03-09
9126000,885.0,56,1994-07-23,1994-09-16
9126000,374.0,34,1996-05-29,1996-07-01
9126000,694.0,45,1996-08-08,1996-09-21
9126000,156.0,37,1998-06-08,1998-07-14
9126000,422.0,77,1999-11-09,2000-01-24
9126000,1094.0,108,2000-06-05,2000-09-30
9126000,7.0,9,2001-10-05,2001-10-13
9126000,113.0,44,2002-02-02,2002-03-17
9126000,2990.0,123,2002-05-16,2002-09-15
9126000,387.0,35,2003-07-18,2003-08-21
9126000,35.0,14,2004-06-15,2004-06-29
9126000,58.0,16,2004-07-06,2004-07-21
9126000,42.0,17,2004-08-21,2004-09-06
9126000,45.0,15,2005-04-07,2005-04-21
9126000,140.0,15,2006-05-29,2006-06-12
9126000,57.0,11,2007-05-26,2007-06-05
9126000,40.0,11,2008-03-17,2008-03-27
9126000,28.0,12,2008-04-30,2008-05-11
9126000,2480.0,176,2008-09-07,2009-03-02
9126000,44.0,10,2009-04-04,2009-04-13
9126000,1097.0,89,2009-08-18,2009-11-14
9126000,580.0,69,2010-01-25,2010-04-03
9126000,312.0,36,2010-07-01,2010-08-05
9126000,30.0,8,2010-09-19,2010-09-26
9126000,81.0,14,2011-05-15,2011-05-28
9126000,19.0,12,2012-03-25,2012-04-05
9126000,17.0,6,2012-04-21,2012-04-26
9126000,3921.0,265,2012-05-13,2013-02-01
9126000,1385.0,103,2013-04-19,2013-07-30
9126000,734.0,66,2016-03-23,2016-05-27
9126000,498.0,128,2016-11-15,2017-03-23
9126000,57.0,14,2017-04-09,2017-04-22
9126000,69.0,11,2017-04-30,2017-05-10
9126000,83.0,13,2017-05-20,2017-06-01
9126000,9213.0,484,2018-02-02,2019-06-06
9126000,23679.0,1213,2019-09-10,2023-02-01
9188500,148.0,12,1983-05-16,1983-05-27
9188500,280.0,19,1984-05-04,1984-05-22
9188500,1068.0,130,1985-05-23,1985-10-03
9188500,278.0,21,1987-03-31,1987-04-20
9188500,7425.0,303,1988-06-02,1989-03-31
9188500,82.0,17,1989-05-29,1989-06-14
9188500,55.0,12,1989-06-25,1989-07-06
9188500,228.0,66,1989-07-23,1989-09-26
9188500,365.0,115,1989-12-14,1990-04-07
9188500,1903.0,150,1990-05-20,1990-10-16
9188500,18.0,6,1991-04-05,1991-04-13
9188500,705.0,36,1991-04-15,1991-05-20
9188500,2889.0,290,1991-12-10,1992-09-30
9188500,212.0,31,1994-04-06,1994-05-06
9188500,12.0,6,1994-05-25,1994-05-30
9188500,2868.0,188,1994-06-05,1994-12-09
9188500,185.0,20,1995-04-30,1995-05-19
9188500,1006.0,91,1996-10-03,1997-01-02
9188500,300.0,21,1999-04-08,1999-04-28
9188500,901.0,111,2000-01-03,2000-04-22
9188500,138.0,31,2000-06-13,2000-07-13
9188500,12509.0,562,2000-09-20,2002-04-05
9188500,1997.0,247,2002-06-10,2003-02-13
9188500,4054.0,317,2003-05-12,2004-03-29
9188500,325.0,21,2004-05-21,2004-06-10
9188500,10.0,8,2004-06-16,2004-06-23
9188500,2858.0,197,2006-05-31,2006-12-13
9188500,1638.0,112,2007-05-24,2007-09-12
9188500,465.0,38,2008-04-13,2008-05-21
9188500,38.0,56,2010-02-14,2010-04-14
9188500,162.0,20,2010-05-09,2010-05-28
9188500,1323.0,176,2010-10-17,2011-04-10
9188500,3946.0,214,2012-09-26,2013-05-17
9188500,0.0,8,2013-09-13,2013-09-20
9188500,150.0,18,2016-04-23,2016-05-10
9188500,55.0,10,2016-05-27,2016-06-05
9188500,15.0,8,2016-07-14,2016-07-21
9188500,0.0,5,2016-07-28,2016-08-01
9188500,655.0,79,2016-08-15,2016-11-01
9188500,58.0,27,2018-04-11,2018-05-08
9188500,4817.0,249,2018-09-29,2019-06-04
9188500,522.0,32,2020-03-31,2020-05-01
9188500,3184.0,208,2020-10-28,2021-05-24
9188500,20.0,22,2021-07-07,2021-07-28
9188500,0.0,6,2021-08-03,2021-08-08
9188500,555.0,42,2022-04-21,2022-06-03
9342500,327.0,34,1983-04-16,1983-05-19
9342500,38.0,9,1987-04-24,1987-05-02
9342500,4.0,5,1989-02-15,1989-02-19
9342500,12.0,16,1989-02-25,1989-03-12
9342500,16.0,22,1996-06-07,1996-06-28
9342500,12.0,16,1996-09-06,1996-09-21
9342500,22.0,10,2002-03-26,2002-04-04
9342500,13820.0,671,2002-04-23,2004-03-27
9342500,2323.0,198,2004-05-19,2004-12-10
9342500,18.0,20,2004-12-16,2005-01-05
9342500,164.0,28,2005-04-12,2005-05-09
9342500,542.0,67,2005-07-30,2005-10-04
9342500,1885.0,130,2006-03-31,2006-08-07
9342500,123.0,35,2007-05-04,2007-06-07
9342500,130.0,41,2007-06-30,2007-08-09
9342500,1077.0,137,2007-11-11,2008-03-29
9342500,3385.0,211,2008-09-20,2009-05-04
9342500,222.0,53,2009-05-19,2009-07-10
9342500,4344.0,261,2009-08-08,2010-04-25
9342500,6881.0,627,2010-05-28,2012-04-05
9342500,11563.0,500,2012-04-25,2013-09-06
9342500,1751.0,166,2014-05-07,2014-11-10
9342500,4.0,5,2014-12-12,2014-12-16
9342500,127.0,51,2015-01-06,2015-02-25
9342500,276.0,27,2015-05-01,2015-05-27
9342500,66.0,30,2015-09-23,2015-10-25
9342500,865.0,45,2016-04-06,2016-05-20
9342500,519.0,113,2016-10-25,2017-02-14
9342500,482.0,39,2018-03-20,2018-04-30
9342500,4498.0,349,2018-05-10,2019-04-26
9342500,4195.0,206,2019-10-07,2020-04-29
9342500,14.0,19,2020-07-10,2020-07-28
9342500,1398.0,121,2020-08-09,2020-12-07
9342500,282.0,45,2021-03-13,2021-04-26
9342500,45.0,12,2021-10-02,2021-10-13
9342500,721.0,62,2022-02-20,2022-04-22
9474000,314.0,52,1989-08-14,1989-10-07
9474000,4027.0,284,1989-10-13,1990-07-25
9474000,150.0,15,1990-07-29,1990-08-13
9474000,177.0,25,1990-08-22,1990-09-17
9474000,339.0,66,1990-09-25,1990-12-02
9474000,8.0,8,1994-09-29,1994-10-09
9474000,50.0,12,1996-01-19,1996-01-30
9474000,3304.0,275,1996-02-05,1996-11-09
9474000,912.0,73,1997-07-16,1997-09-28
9474000,1302.0,153,1999-03-08,1999-08-09
9474000,5469.0,306,1999-12-03,2000-10-13
9474000,5542.0,299,2001-11-25,2002-09-21
9474000,1366.0,129,2002-10-18,2003-02-26
9474000,39.0,6,2003-07-22,2003-07-27
9474000,2442.0,216,2003-08-03,2004-03-20
9474000,10.0,7,2004-10-07,2004-10-16
9474000,2023.0,176,2006-01-27,2006-07-28
9474000,2056.0,171,2009-08-02,2010-01-21
9474000,1804.0,205,2011-02-21,2011-09-18
9474000,2357.0,184,2011-09-22,2012-03-31
9474000,23.0,12,2012-06-27,2012-07-09
9474000,99.0,8,2012-07-26,2012-08-02
9474000,212.0,17,2012-08-08,2012-08-27
9474000,68.0,9,2012-08-31,2012-09-09
9474000,2296.0,140,2012-09-19,2013-02-11
9474000,13.0,8,2013-02-13,2013-02-20
9474000,557.0,135,2013-02-27,2013-07-14
9474000,40.0,8,2013-07-25,2013-08-01
9474000,20.0,8,2013-08-14,2013-08-25
9474000,65.0,89,2014-04-02,2014-07-01
9474000,8.0,7,2014-07-07,2014-07-15
9474000,4893.0,295,2017-11-11,2018-09-03
9474000,3693.0,156,2018-09-05,2019-02-14
9474000,919.0,72,2019-07-16,2019-09-27
9474000,1161.0,53,2019-10-03,2019-11-24
9474000,7364.0,310,2020-09-14,2021-07-27
9474000,286.0,14,2021-08-01,2021-08-14
9474000,215.0,11,2021-08-24,2021-09-04
9474000,6451.0,321,2021-09-08,2022-08-08
9288180,36425.0,2123,1987-06-05,1993-03-28
9288180,8326.0,721,2002-03-31,2004-03-24
9288180,4.0,5,2004-04-16,2004-04-21
9288180,626.0,209,2004-05-21,2004-12-15
9288180,336.0,99,2007-12-16,2008-03-23
9288180,157.0,61,2010-04-04,2010-06-04
9288180,201.0,62,2013-03-21,2013-05-21
9288180,2302.0,357,2018-04-21,2019-04-14
9288180,13845.0,730,2021-02-02,2023-02-01
9404450,20972.0,1117,1990-02-07,1993-03-10
9404450,38.0,12,1997-02-22,1997-03-05
9404450,81.0,21,1997-03-28,1997-04-19
9404450,60.0,49,1997-04-26,1997-06-13
9404450,7.0,9,1997-07-11,1997-07-19
9404450,7.0,9,1997-08-17,1997-08-25
9404450,18.0,21,1997-09-26,1997-10-19
9404450,54.0,21,1997-11-21,1997-12-11
9404450,126.0,38,1998-01-24,1998-03-05
9404450,5642.0,391,2000-03-01,2001-04-11
9404450,156.0,56,2001-04-19,2001-06-13
9404450,15.0,21,2001-06-29,2001-07-19
9404450,10.0,14,2001-08-12,2001-08-25
9404450,24.0,29,2001-09-18,2001-10-19
9404450,25162.0,1107,2001-10-28,2004-11-10
9404450,99.0,25,2008-02-27,2008-03-26
9404450,70.0,23,2009-02-02,2009-02-28
9404450,12.0,6,2009-03-19,2009-03-26
9404450,233.0,108,2009-03-28,2009-07-19
9404450,17.0,23,2009-08-03,2009-08-25
9404450,28.0,35,2009-09-12,2009-10-19
9404450,1290.0,160,2009-10-22,2010-04-03
9404450,437.0,221,2013-05-05,2013-12-11
9404450,6287.0,663,2014-03-29,2016-01-23
9404450,10397.0,647,2021-04-26,2023-02-01
9180000,309.0,75,1989-06-01,1989-08-14
9180000,11.0,15,1989-10-11,1989-10-25
9180000,2010.0,161,1989-11-27,1990-05-06
9180000,171.0,37,1990-06-18,1990-07-24
9180000,117.0,43,1990-08-15,1990-09-26
9180000,35.0,15,1994-05-02,1994-05-16
9180000,2392.0,181,1994-08-07,1995-02-03
9180000,5287.0,348,1995-12-28,1996-12-10
9180000,266.0,64,1998-09-12,1998-11-14
9180000,139.0,27,1999-04-06,1999-05-02
9180000,3262.0,354,2000-05-29,2001-05-17
9180000,4.0,5,2001-08-02,2001-08-06
9180000,6178.0,364,2001-11-01,2002-10-30
9180000,5.0,7,2003-04-25,2003-05-01
9180000,12.0,6,2003-05-17,2003-05-22
9180000,5.0,7,2003-06-11,2003-06-17
9180000,506.0,55,2003-07-19,2003-09-11
9180000,10.0,14,2004-03-05,2004-03-19
9180000,266.0,44,2004-08-19,2004-10-01
9180000,1603.0,111,2006-05-12,2006-08-30
9180000,67.0,15,2007-05-25,2007-06-08
9180000,434.0,112,2008-11-14,2009-03-14
9180000,209.0,45,2009-03-25,2009-05-08
9180000,1837.0,214,2009-08-31,2010-04-01
9180000,131.0,23,2011-05-07,2011-05-29
9180000,8197.0,461,2012-05-12,2013-08-18
9180000,11.0,5,2014-05-19,2014-05-23
9180000,46.0,9,2017-05-03,2017-05-11
9180000,15.0,14,2017-09-27,2017-10-10
9180000,12570.0,555,2017-10-26,2019-05-31
9180000,14543.0,802,2019-10-03,2021-12-27
9180000,1480.0,176,2022-02-04,2022-08-01
9337000,14.0,6,1985-03-26,1985-04-01
9337000,77.0,12,1985-04-05,1985-04-16
9337000,20856.0,1069,1989-04-28,1992-04-03
9337000,192.0,242,1994-05-13,1995-01-11
9337000,105.0,53,1995-01-17,1995-03-15
9337000,6181.0,368,1996-04-14,1997-04-16
